X,Y,item,pagerank,chosen
-3.434723,-47.0618,optical sorting,6.267939741766863e-05,0.0
19.420582,53.378845,information geometry,6.267939741766863e-05,0.0
24.630234,-83.881966,world council of optometry,5.170576499981639e-05,0.0
47.178185,-43.20168,connectionism,5.170576499981639e-05,0.0
-12.854097,9.715905,truecasing,5.170576499981639e-05,0.0
50.54972,-35.50569,educational psychology,5.170576499981639e-05,0.0
-59.931797,-14.312373,ai accelerator (computer hardware),0.00011451879988629235,0.0
33.00452,58.561085,interacting particle system,5.0332661795534855e-05,0.0
-41.93703,-60.95799,computer-mediated reality,8.446124027565025e-05,0.0
-8.32532,-59.470596,tamil language,8.777925695223075e-05,0.0
7.6491704,21.038366,legal electronic data exchange standard,5.165194296609671e-05,0.0
59.457134,26.633423,gaussian function,5.165194296609671e-05,0.0
-24.188921,-47.26441,glossary of artificial intelligence,5.919840314207812e-05,0.0
-44.41157,43.19242,second-order propositional logic,5.242611268578384e-05,0.0
-2.8520722,-73.368866,flicker fusion threshold,5.242611268578384e-05,0.0
-51.33463,37.984844,relevance logic,5.242611268578384e-05,0.0
-5.4253416,90.83146,docsis,5.242611268578384e-05,0.0
-2.8498163,-70.68994,wagon-wheel effect,8.311035769119686e-05,0.0
-19.352373,23.598213,community language learning,5.242611268578384e-05,0.0
38.709614,22.074352,lc circuit,5.242611268578384e-05,0.0
7.914257,1.7345654,inquiry,0.0004539952897205347,0.0
22.46359,63.03662,akaike information criterion,5.507217417877048e-05,0.0
38.504787,49.88805,adaptive control,5.507217417877048e-05,0.0
57.19451,19.670395,band-stop filter,8.901872045784317e-05,0.0
5.6497135,-65.04023,barberpole illusion,5.507217417877048e-05,0.0
54.86792,-15.786054,navigation,5.507217417877048e-05,0.0
29.12434,62.61019,quantum markov chain,5.507217417877048e-05,0.0
-80.87133,-22.627512,memory access pattern,5.507217417877048e-05,0.0
-75.03335,-24.884493,openacc,5.507217417877048e-05,0.0
15.6081915,-9.657203,cognitive anthropology,8.537319566855998e-05,0.0
-35.09779,-51.211414,3d reconstruction from multiple images,8.537319566855998e-05,0.0
47.84424,17.727638,cover's theorem,4.820760949139432e-05,0.0
-4.508034,87.51861,lt codes,0.00016951459271475797,0.0
74.90355,14.284633,least-squares spectral analysis,0.00010581485085212476,0.0
-63.110764,41.644306,nmos logic,5.4688950663146974e-05,0.0
-15.677639,53.240604,chain reaction,5.4688950663146974e-05,0.0
24.328718,-83.98493,american academy of optometry,5.4688950663146974e-05,0.0
12.185066,-38.641502,neural correlates of consciousness,5.4688950663146974e-05,0.0
20.415707,-79.54058,diplopia,5.4688950663146974e-05,0.0
-46.829582,-18.281193,aforge.net,5.4688950663146974e-05,0.0
43.05732,41.457603,grey box model,5.4688950663146974e-05,0.0
-81.46915,24.768475,quadruple precision,8.723950240335118e-05,0.0
52.052742,76.605576,expanded access,5.4688950663146974e-05,0.0
-42.344387,-24.986202,ros (robot operating system),5.4688950663146974e-05,0.0
-31.285992,22.9236,deeplearning4j,5.4688950663146974e-05,0.0
42.164925,-38.37511,visual space,5.4688950663146974e-05,0.0
28.479408,-63.834385,agnosia,5.4688950663146974e-05,0.0
-50.226513,0.22541879,modularity,5.4688950663146974e-05,0.0
-42.611465,38.648914,herbrandization,5.4688950663146974e-05,0.0
19.467194,-2.5373664,genetic programming,5.4688950663146974e-05,0.0
-83.09066,-18.207586,adapteva epiphany,5.4688950663146974e-05,0.0
51.881985,-25.081766,bursting,5.4688950663146974e-05,0.0
46.341972,5.885303,lloyd's algorithm,5.4688950663146974e-05,0.0
-76.11254,-25.849785,openhmpp,5.4688950663146974e-05,0.0
21.96199,62.89629,dissipation,9.08680126521694e-05,0.0
63.22593,17.18021,multivariate interpolation,4.9974709918016604e-05,0.0
48.00945,17.530107,kernel method,0.0010453876787823067,0.0
11.949782,14.509731,causal model,4.9974709918016604e-05,0.0
20.788654,-32.677456,joint attention,4.9974709918016604e-05,0.0
8.351344,20.381773,data extraction,4.9974709918016604e-05,0.0
46.32663,-64.56313,color cast,7.590149885391898e-05,0.0
-30.624,6.313549,conversational user interface,4.9974709918016604e-05,0.0
5.5978656,-54.799683,multisensory integration,4.9974709918016604e-05,0.0
-15.685769,-7.771331,customer engagement,0.00010959193281273584,0.0
64.01135,36.09326,convolution power,0.00017288205122073763,0.0
20.667906,53.23633,fisher information metric,0.0002730428302079328,0.0
54.113865,-15.9214945,place cell,4.9974709918016604e-05,0.0
-60.1536,40.882618,programmable logic device,4.9974709918016604e-05,0.0
6.682253,20.556309,ipo model,8.478625417266374e-05,0.0
63.66436,9.787554,bit plane,0.00017813910979055329,0.0
6.270711,-67.419235,kinetic depth effect,4.9974709918016604e-05,0.0
22.624006,-58.078938,visual cliff,4.9974709918016604e-05,0.0
-70.30713,-4.389961,in-memory processing,4.9974709918016604e-05,0.0
42.153866,-36.301826,visual feature array,4.9974709918016604e-05,0.0
-28.093237,-53.61952,event camera,4.9974709918016604e-05,0.0
-33.809532,24.881546,chunking (psychology),4.9974709918016604e-05,0.0
-19.194729,36.148582,text normalization,4.9974709918016604e-05,0.0
13.683481,15.036536,structural equation modeling,4.9974709918016604e-05,0.0
18.145765,-75.28409,astigmatism,9.019675431609892e-05,0.0
-43.55609,38.847332,prenex normal form,4.9974709918016604e-05,0.0
63.138077,-19.517235,agent-based social simulation,0.00011053785188636446,0.0
22.80158,74.70406,markov logic network,4.9974709918016604e-05,0.0
32.91653,1.2446619,glove (machine learning),4.9974709918016604e-05,0.0
46.27001,-32.708035,educational neuroscience,8.440866806207969e-05,0.0
7.2982235,20.773937,"extract, transform, load",6.182599759649921e-05,0.0
52.292816,18.006443,spectral density estimation,6.182599759649921e-05,0.0
19.283314,21.467218,actuarial notation,6.182599759649921e-05,0.0
-71.3664,-40.90329,video acceleration api,6.182599759649921e-05,0.0
-45.95725,-30.927507,virtual prototyping,6.182599759649921e-05,0.0
-49.77304,-35.07769,iso 10303,6.182599759649921e-05,1.0
-5.866126,-24.75477,groupthink,6.0873046824793376e-05,0.0
-10.039167,-48.891502,sound effect,6.0873046824793376e-05,0.0
-0.92231625,36.333286,decision matrix,6.0873046824793376e-05,0.0
46.50897,15.35884,learning to rank,5.748965294991761e-05,0.0
16.182196,38.03947,sentiment analysis,5.748965294991761e-05,0.0
24.518803,6.1453485,multiple drafts model,5.748965294991761e-05,0.0
-9.189238,68.02039,ordered logit,5.748965294991761e-05,0.0
5.695043,20.6397,systems development lifecycle,8.800101238401673e-05,0.0
-41.054306,-73.94774,experience sampling method,5.1025769318890175e-05,0.0
-3.1627376,90.90524,dvb-t2,8.45895875152537e-05,0.0
-48.654427,-67.300446,google glass,5.1025769318890175e-05,0.0
31.68191,59.14673,examples of markov chains,5.1025769318890175e-05,0.0
21.871819,-18.525148,macrocognition,5.449860755110786e-05,0.0
18.173618,-75.05283,near-sightedness,5.449860755110786e-05,0.0
-59.43064,-13.428727,optical neural network,0.00012997289035688128,0.0
17.606363,-76.68543,photophobia,5.449860755110786e-05,0.0
-87.78654,5.9254074,dma attack,5.449860755110786e-05,0.0
-72.339584,-10.16693,digital camera,5.449860755110786e-05,0.0
-8.874686,23.241375,speech technology,5.449860755110786e-05,0.0
18.451258,50.38365,entropy (information theory),8.65550277431964e-05,0.0
12.976614,-26.284111,folk psychology,5.449860755110786e-05,0.0
-8.06387,4.005618,resource description framework,5.449860755110786e-05,0.0
-82.21528,26.489294,rgbe image format,5.449860755110786e-05,0.0
-24.060352,-44.637123,medical image computing,5.449860755110786e-05,0.0
-82.88182,19.822237,kahan summation algorithm,5.449860755110786e-05,0.0
32.464302,1.5996937,fasttext,5.449860755110786e-05,0.0
-0.17446627,-71.9817,jerkiness,5.449860755110786e-05,0.0
8.868302,73.99316,anisotropic filtering,5.449860755110786e-05,0.0
-39.67232,-23.134857,free software,5.449860755110786e-05,0.0
-4.4950733,-9.117594,community of practice,5.449860755110786e-05,0.0
-20.562763,-8.251446,knowledge management,5.449860755110786e-05,0.0
-62.33964,-41.843838,video game console,5.652946627879315e-05,0.0
-3.81472,59.442867,catboost,5.652946627879315e-05,0.0
40.504765,-47.26054,covert facial recognition,5.652946627879315e-05,0.0
39.92797,37.050243,systems theory,5.652946627879315e-05,0.0
0.30925658,-70.38594,motion aftereffect,5.652946627879315e-05,0.0
-82.2855,-27.164354,symmetric multiprocessing,5.652946627879315e-05,0.0
46.730236,25.989859,feedback,5.652946627879315e-05,0.0
29.856928,-71.52844,naked eye,5.652946627879315e-05,0.0
51.157253,23.774668,radial basis function,5.652946627879315e-05,0.0
17.330534,-58.10302,structural information theory,8.453534996807241e-05,0.0
-4.257953,-74.88165,frame grabber,5.168324769326619e-05,0.0
34.54003,-65.08372,color agnosia,5.168324769326619e-05,0.0
52.156677,76.98467,emergency use authorization,8.453534996807241e-05,0.0
48.31088,-6.8397307,differentiable programming,5.168324769326619e-05,0.0
-4.847236,-75.31509,video capture,5.9746789519081955e-05,0.0
51.39762,49.03535,radiative transfer equation and diffusion theory for photon transport in biological tissue,6.039474706084127e-05,0.0
-85.698685,-7.133777,true performance index,6.039474706084127e-05,0.0
14.744256,-26.750647,conceptual blending,7.584574599560018e-05,0.0
32.327045,-46.126995,evolutionary psychology,4.9415319812858854e-05,0.0
-18.645044,23.585781,language mooc,8.599461556168746e-05,0.0
11.831858,14.697009,bayesian network,4.9415319812858854e-05,0.0
63.04731,39.536846,polynomial and rational function modeling,4.9415319812858854e-05,0.0
62.612743,5.251949,extreme learning machine,0.0007136400504817609,0.0
-59.80935,-14.338812,neural processing unit,4.9415319812858854e-05,0.0
18.000124,-60.156822,solomon asch,5.1087182682344845e-05,0.0
15.736479,-76.48008,looming,5.1087182682344845e-05,0.0
61.862938,3.9180808,liquid state machine,5.589070348001829e-05,0.0
19.974922,5.9238434,commonsense reasoning,5.589070348001829e-05,0.0
22.658993,-57.85573,psychology,5.589070348001829e-05,0.0
-7.318055,-53.652496,transfer function,5.589070348001829e-05,0.0
-48.207973,-42.252827,3d data acquisition and object reconstruction,9.673477505037979e-05,0.0
-78.6506,-21.370888,manycore,5.589070348001829e-05,0.0
20.426996,53.051895,cramér–rao bound,5.589070348001829e-05,0.0
-37.91524,21.61636,artificial general intelligence,5.589070348001829e-05,0.0
-72.14331,-14.086243,flynn's taxonomy,5.589070348001829e-05,0.0
-20.723295,-1.7728673,concept searching limited,0.00023310814074246815,0.0
-38.785263,-50.934746,match moving,0.00021717136385415085,0.0
1.5971564,-17.093985,mirroring (psychology),4.650689274987421e-05,0.0
62.491295,14.212473,minimum phase,9.328562929023675e-05,0.0
-15.292162,-39.781178,multimedia information retrieval,0.00015337311798527893,0.0
13.253921,-35.40266,animal cognition,0.0004416471680186832,0.0
-24.460163,-42.297432,3d scanner,4.469662039644336e-05,0.0
-80.005714,-6.772025,addressing mode,0.00012069318620586993,0.0
49.55533,19.326689,kernel regression,0.00028748883527179305,0.0
18.591623,-31.030462,perspective-taking,0.00010054410993200117,0.0
68.201485,25.634747,daniell integral,0.0003895748563118177,0.0
4.2966714,-18.859003,on intelligence,0.0004301905378199772,0.0
-46.191998,-70.99812,mylifebits,4.8170772154336396e-05,0.0
50.870567,18.77198,multivariate kernel density estimation,0.00012676386489234777,0.0
33.63741,55.06698,jump diffusion,0.0006291738479319125,0.0
23.229012,-80.50828,history of optics,4.8170772154336396e-05,0.0
11.57549,0.85355574,inductive reasoning,0.0003389288257469584,0.0
-60.46927,11.720115,rayleigh–ritz method,0.0010922214131542105,0.0
-55.720158,-9.032028,active optics,7.444528714503554e-05,0.0
-10.092122,-48.66486,audio signal processing,4.8170772154336396e-05,0.0
46.607494,40.095173,lasso (statistics),4.8170772154336396e-05,0.0
-43.9507,48.149338,peirce's law,4.8170772154336396e-05,0.0
-1.9514499,26.55097,computational theory of mind,0.0011021072319066653,0.0
46.224976,18.51128,relevance vector machine,4.8170772154336396e-05,0.0
84.03763,-13.496497,adjustable-focus eyeglasses,4.8170772154336396e-05,0.0
36.092667,-66.55177,city university test,4.8170772154336396e-05,0.0
-27.134043,83.43733,crossing number (graph theory),4.8170772154336396e-05,0.0
-8.448779,68.78177,maximum entropy classifier,0.00018789584656597028,0.0
31.39151,62.022564,stochastic cellular automaton,0.0004012324885870044,0.0
12.897005,-5.9977384,psycholinguistics,0.0008699555435725659,0.0
-6.776945,66.11418,mlpack,9.014111259610441e-05,0.0
50.526905,19.545715,mean-shift,5.515331524661991e-05,0.0
41.73759,47.395008,cerebellar model articulation controller,0.00044116245843635695,0.0
-29.478172,22.866617,comparison of computer algebra systems,0.00015949548032994534,0.0
-8.656161,-19.931082,collective unconscious,4.317127981651609e-05,0.0
50.733677,39.299297,bayes linear statistics,0.00024290934257494365,0.0
-48.958157,57.02738,three-valued logic,4.452914024708782e-05,0.0
-21.946217,-44.371086,computer-aided diagnosis,0.0002808523271654595,0.0
48.173233,25.838484,transient state,0.00046595803184896426,0.0
20.671515,22.953844,ruin theory,0.00015737780682942165,0.0
-17.291521,-4.398938,filter bubble,0.00017750275394231503,0.0
-22.780176,-41.171413,reflectance capture,8.363572489494724e-05,0.0
71.25446,-13.125709,causality,0.00011868774748998611,0.0
67.99982,27.404125,divisor sum identities,0.0003367821468862434,0.0
51.154324,38.45207,gradient-enhanced kriging,0.0003225184269592102,0.0
17.936922,-78.238045,visual snow,7.709402350224279e-05,0.0
-8.214716,2.6853948,reification (knowledge representation),0.00016735648287577508,0.0
26.19624,14.785702,sensemaking,0.0002494628694165792,0.0
34.109245,10.638507,document-term matrix,0.00013428991244967772,0.0
-3.224376,90.9338,ieee 802.11n-2009,0.0003868968804802837,0.0
-70.198715,-27.786827,rocm,0.00017728785584130254,0.0
-70.73963,1.1248652,electronic circuit simulation,4.275501307814945e-05,0.0
22.039139,48.82759,design of experiments,7.086755421500287e-05,0.0
61.870735,3.900221,echo state network,9.237072978867048e-05,0.0
-18.085112,-46.83155,template matching,4.385497747412656e-05,0.0
-67.715645,-34.186028,amd,4.584004350077501e-05,0.0
65.75071,25.971277,circulant matrix,4.584004350077501e-05,0.0
-24.098686,-60.173447,ubiquitous computing,4.584004350077501e-05,0.0
-3.8053684,-1.9760684,document management system,0.0004124197799480228,0.0
-19.980043,-68.43796,personal wiki,9.518389725557881e-05,0.0
-61.18711,-2.0789294,mie theory,0.00015050740169888932,0.0
-16.12255,-37.593193,speech interface guideline,0.0002685220654102589,0.0
-9.608441,-57.89577,sensory substitution,0.00015600296178216297,0.0
-21.784893,-0.28356183,full text search,4.352313748980921e-05,0.0
-41.89097,45.462296,paul of venice,0.0004947529170580851,0.0
-40.187553,44.217518,disjunctive syllogism,0.0007610085318614016,0.0
29.189438,-50.396355,experimental psychology,4.269696013756712e-05,0.0
-69.96753,-25.603596,lib sh,0.0004166797547180775,0.0
48.00787,17.305702,kernel methods for vector output,0.001319656643724539,0.0
-15.847876,-15.975356,organismic computing,0.00012240937883726226,0.0
32.947212,-47.501484,psychoneuroimmunology,9.010775387090865e-05,0.0
-8.746192,-19.454855,global consciousness project,0.0005589857552087834,0.0
-17.426617,-1.1759137,question answering,5.414789071222312e-05,0.0
-72.66758,-14.525958,mmx (instruction set),5.414789071222312e-05,0.0
-30.952833,-5.551059,web archiving,0.0008745985699472707,0.0
-11.121172,-57.291916,camera trap,5.414789071222312e-05,0.0
8.186655,76.9155,atsc 3.0,9.150983730901698e-05,0.0
10.6062975,13.14822,cause–effect graph,5.414789071222312e-05,0.0
-14.115796,-85.70178,actionshot,5.414789071222312e-05,0.0
41.465923,-45.314137,cotard delusion,5.414789071222312e-05,0.0
-46.905434,60.29059,proposition,5.414789071222312e-05,0.0
78.17157,14.715256,cross-spectrum,5.414789071222312e-05,0.0
31.626236,8.2937765,word vector,0.0004123519643526627,0.0
-19.281244,36.15908,automated paraphrasing,8.037289360546126e-05,0.0
31.304695,7.8061266,distributional–relational database,0.0001325485264849982,0.0
-70.19585,-28.65021,heterogeneous-compute interface for portability,5.5934554018821633e-05,0.0
48.133423,-24.579283,bioelectronics,4.3567472307943743e-05,0.0
-41.1732,-48.641026,stereoscopy,5.0683847919576474e-05,0.0
-55.527454,12.695454,finite-difference frequency-domain,5.0683847919576474e-05,0.0
48.23717,16.956184,representer theorem,5.0683847919576474e-05,0.0
44.296062,-63.961567,shadow and highlight enhancement,0.0001465018657404722,0.0
18.985294,-52.64892,apophenia,5.0683847919576474e-05,0.0
68.02845,25.305489,jan mikusinski,0.0006259553065587572,0.0
-36.035297,21.094732,part-of-speech tagging,5.0683847919576474e-05,0.0
-9.981692,16.597021,translation,7.991977932213131e-05,0.0
85.41747,-12.187668,greenwood frequency,5.0683847919576474e-05,0.0
19.773752,15.350525,community structure,5.0683847919576474e-05,0.0
-7.7750115,-49.683575,signal (electrical engineering),5.0683847919576474e-05,0.0
